GEO_ID,CENSUSAREA,income_change_field_1,income_change_Geo_FIPS,income_change_SE_T058_001,income_change_SE_T058_010,income_change_prec_change,NUMPOINTS
1400000US36059405301,0.36900,,,,,,0
1400000US36059405800,0.40400,,,,,,0
1400000US36059406600,1.08600,,,,,,0
1400000US36059406702,0.34700,,,,,,0
1400000US36059407201,0.20200,,,,,,0
1400000US36059407401,0.41700,,,,,,0
1400000US36059407802,0.20100,,,,,,0
1400000US36059408200,0.81400,,,,,,0
1400000US36059409400,0.53700,,,,,,0
1400000US36059409500,0.56100,,,,,,0
1400000US36059409600,0.82400,,,,,,0
1400000US36059410100,0.78000,,,,,,0
1400000US36059410700,0.54600,,,,,,0
1400000US36059411200,0.67500,,,,,,0
1400000US36059411800,0.68800,,,,,,0
1400000US36059412302,0.43200,,,,,,0
1400000US36059413001,0.47900,,,,,,0
1400000US36059413700,0.70400,,,,,,0
1400000US36059414201,0.36500,,,,,,0
1400000US36059414304,0.25600,,,,,,0
1400000US36059414502,0.61600,,,,,,0
1400000US36059415402,0.66800,,,,,,0
1400000US36059416401,0.22900,,,,,,0
1400000US36059416701,0.33800,,,,,,0
1400000US36059517102,0.60600,,,,,,0
1400000US36059517302,0.93900,,,,,,0
1400000US36059517802,0.91400,,,,,,0
1400000US36059518203,2.64100,,,,,,0
1400000US36059518502,0.45800,,,,,,0
1400000US36059519200,0.80100,,,,,,0
1400000US36059519602,0.37400,,,,,,0
1400000US36059520200,0.54200,,,,,,0
1400000US36059520402,0.52900,,,,,,0
1400000US36055005200,0.17300,,,,,,0
1400000US36055005300,0.18700,,,,,,0
1400000US36055005400,0.33500,,,,,,0
1400000US36055005500,0.26400,,,,,,0
1400000US36055006100,0.53000,,,,,,0
1400000US36055006500,0.17600,,,,,,0
1400000US36055007100,0.27700,,,,,,0
1400000US36055007801,0.36600,,,,,,0
1400000US36055008400,0.24400,,,,,,0
1400000US36055008800,0.82600,,,,,,0
1400000US36055010300,0.86700,,,,,,0
1400000US36055010602,1.19400,,,,,,0
1400000US36055011201,1.96200,,,,,,0
1400000US36055011504,6.90900,,,,,,0
1400000US36055011605,1.64700,,,,,,0
1400000US36055012000,0.47000,,,,,,0
1400000US36055012305,3.92100,,,,,,0
1400000US36055012600,2.14100,,,,,,0
1400000US36055013103,2.30700,,,,,,0
1400000US36055013206,5.48800,,,,,,0
1400000US36055013505,0.93300,,,,,,0
1400000US36055013604,1.78400,,,,,,0
1400000US36055013902,0.53400,,,,,,0
1400000US36055014203,1.59400,,,,,,0
1400000US36055014301,1.06800,,,,,,0
1400000US36055014505,2.27000,,,,,,0
1400000US36055014804,5.78100,,,,,,0
1400000US36067000200,0.42300,,,,,,0
1400000US36067000300,0.22200,,,,,,0
1400000US36067000400,0.58900,,,,,,0
1400000US36067000501,0.27600,,,,,,0
1400000US36067000900,0.49100,,,,,,0
1400000US36067001701,0.31500,,,,,,0
1400000US36067002101,0.60900,,,,,,0
1400000US36067003000,0.31100,,,,,,0
1400000US36067003900,0.35600,,,,,,0
1400000US36067004800,0.46600,,,,,,0
1400000US36067005200,0.26800,,,,,,0
1400000US36067005602,0.35300,,,,,,0
1400000US36067005900,0.19100,,,,,,0
1400000US36067006103,0.75300,,,,,,0
1400000US36067010321,1.33300,,,,,,0
1400000US36067010800,1.09700,,,,,,0
1400000US36067011101,1.75500,,,,,,0
1400000US36067011231,1.00700,,,,,,0
1400000US36067011600,3.18500,,,,,,0
1400000US36067012200,0.39000,,,,,,0
1400000US36067012500,0.77700,,,,,,0
1400000US36067013300,0.75700,,,,,,0
1400000US36067013800,1.07800,,,,,,0
1400000US36067014500,6.60300,,,,,,0
1400000US36067016001,30.92300,,,,,,0
1400000US36067016501,21.15000,,,,,,0
1400000US36067016901,25.75400,,,,,,0
1400000US36069050202,5.46200,,,,,,0
1400000US36059520600,0.76900,,,,,,0
1400000US36059520700,0.64700,,,,,,0
1400000US36059520800,0.61800,,,,,,0
1400000US36059521200,0.51500,,,,,,0
1400000US36059521601,0.52100,,,,,,0
1400000US36059522700,0.74500,,,,,,0
1400000US36059990400,0.00000,,,,,,0
1400000US36061000600,0.09800,984,1701262232,18024.00000,32375.00000,79.62162,77
1400000US36061001001,0.03100,988,1701262633,77311.00000,88036.00000,13.87254,1
1400000US36061001402,0.04400,993,1701263034,35975.00000,66010.00000,83.48853,107
1400000US36061002000,0.04700,998,1701263632,17022.00000,,,0
1400000US36061002202,0.02200,1001,1701263834,95125.00000,106784.00000,12.25650,109
1400000US36061003002,0.03000,1010,1701264634,42529.00000,58281.00000,37.03826,221
1400000US36061003400,0.06200,1014,1701265032,63243.00000,70017.00000,10.71107,216
1400000US36061004000,0.06900,1019,1701265632,78810.00000,85491.00000,8.47735,283
1400000US36061004300,0.05800,1022,1701265932,65824.00000,74619.00000,13.36139,199
1400000US36061004900,0.08000,1026,1701266532,97675.00000,94741.00000,-3.00384,155
1400000US36061005502,0.04500,1031,1701267134,111814.00000,111544.00000,-0.24147,66
1400000US36061005900,0.04500,1035,1701267532,90982.00000,118681.00000,30.44448,44
1400000US36061006400,0.06900,1040,1701268032,86713.00000,92196.00000,6.32316,93
1400000US36061006900,0.08700,1045,1701268532,151927.00000,150417.00000,-0.99390,3
1400000US36061007400,0.06700,1050,1701269032,124340.00000,135000.00000,8.57327,40
1400000US36061007800,0.06900,1054,1701269432,92418.00000,86985.00000,-5.87872,67
1400000US36061008300,0.06700,1059,1701269932,33287.00000,64868.00000,94.87488,67
1400000US36061008603,0.05100,2053,1701270235,131190.00000,149444.00000,13.91417,22
1400000US36061009100,0.06900,1065,1701270732,108976.00000,124156.00000,13.92967,184
1400000US36061009400,0.05900,1068,1701271032,9750.00000,,,17
1400000US36061010200,0.06700,1076,1701271832,41809.00000,41809.00000,0.00000,0
1400000US36061010800,0.07000,1081,1701272432,104906.00000,103750.00000,-1.10194,69
1400000US36061011100,0.06800,1084,1701272732,65536.00000,74402.00000,13.52844,145
1400000US36061011300,0.06800,1088,1701272932,113618.00000,,,1
1400000US36061011700,0.07500,1093,1701273332,81250.00000,101413.00000,24.81600,5
1400000US36061012500,0.06700,1100,1701274132,113846.00000,113365.00000,-0.42250,0
1400000US36061012900,0.15600,1104,1701274532,76082.00000,75433.00000,-0.85303,191
1400000US36061013000,0.06900,1105,1701274632,232768.00000,234375.00000,0.69039,20
1400000US36061013100,0.06700,1106,1701274732,101799.00000,109879.00000,7.93721,5
1400000US36061013200,0.08000,1107,1701274832,72258.00000,75472.00000,4.44795,177
1400000US36061013300,0.06700,1108,1701274932,75931.00000,78625.00000,3.54796,310
1400000US36061013700,0.08700,1112,1701275332,117242.00000,124643.00000,6.31258,93
1400000US36061014200,0.06900,1116,1701275832,222829.00000,202336.00000,-9.19674,9
1400000US36061014601,0.02900,1121,1701276233,89846.00000,96150.00000,7.01645,156
1400000US36061014700,0.02500,1123,1701276332,92891.00000,112313.00000,20.90838,5
1400000US36061015001,0.02000,1127,1701276633,126591.00000,119659.00000,-5.47590,9
1400000US36061015601,0.02800,1134,1701277233,86118.00000,86743.00000,0.72575,41
1400000US36061015802,0.02000,1138,1701277434,74496.00000,91691.00000,23.08178,26
1400000US36061016002,0.02000,1141,1701277634,78583.00000,128087.00000,62.99581,24
1400000US36061016400,0.06800,1145,1701278032,31903.00000,119648.00000,275.03683,66
1400000US36061016900,0.06900,1150,1701278532,104530.00000,113388.00000,8.47412,156
1400000US36061017300,0.06900,1153,1701278932,101162.00000,110496.00000,9.22678,184
1400000US36061017700,0.06700,1157,1701279332,52727.00000,105553.00000,100.18776,180
1400000US36061018100,0.05300,1161,1701279732,73169.00000,92852.00000,26.90074,105
1400000US36061018500,0.05000,1165,1701280132,78966.00000,120156.00000,52.16169,41
1400000US36061018900,0.10200,1169,1701280532,27568.00000,56576.00000,105.22345,379
1400000US36061019400,0.06800,1174,1701281032,16851.00000,14118.00000,-16.21862,261
1400000US36061019702,0.01800,1178,1701281334,59091.00000,62353.00000,5.52030,113
1400000US36061020101,0.02100,1182,1701281733,81648.00000,127946.00000,56.70439,3
1400000US36061020300,0.06900,1184,1701281932,34353.00000,40057.00000,16.60408,2
1400000US36061021200,0.06800,1192,1701282832,54012.00000,80083.00000,48.26890,180
1400000US36061021600,0.06700,1194,1701283232,40833.00000,91938.00000,125.15612,562
1400000US36061022102,0.03800,1198,1701283734,41000.00000,145625.00000,255.18293,370
1400000US36061022800,0.07000,1205,1701284432,32218.00000,107206.00000,232.75188,874
1400000US36061023200,0.07000,1208,1701284832,22955.00000,62949.00000,174.22784,1069
1400000US36061023502,0.01600,1212,1701285134,24866.00000,,,239
1400000US36061023900,0.02500,1215,1701285532,20731.00000,23182.00000,11.82287,279
1400000US36061024301,0.04100,1218,1701285933,29344.00000,29107.00000,-0.80766,729
1400000US36061024900,0.02300,1222,1701286532,29500.00000,30563.00000,3.60339,133
1400000US36061025700,0.05600,2063,1701287332,50979.00000,101991.00000,100.06473,475
1400000US36061026700,0.01800,1229,1701288332,23393.00000,10645.00000,-54.49493,376
1400000US36061027700,0.06300,1234,1701289332,27373.00000,23899.00000,-12.69134,1128
1400000US36061028300,0.05600,1237,1701289932,37252.00000,46023.00000,23.54504,1229
1400000US36061029300,0.06100,1241,1701290932,35945.00000,42266.00000,17.58520,1732
1400000US36061029900,0.23700,2065,1701291532,21909.00000,2499.00000,-88.59373,153
1400000US36061030300,0.06100,1244,1701291932,48962.00000,68063.00000,39.01189,960
1400000US36061030700,0.03300,1245,1701292332,63269.00000,65417.00000,3.39503,111
1400000US36061030900,0.11800,1246,1701292532,35769.00000,17321.00000,-51.57539,936
1400000US36061031703,0.11700,2066,1701293335,159969.00000,181712.00000,13.59201,7
1400000US36063020200,0.86900,,,,,,0
1400000US36063020600,0.19300,,,,,,0
1400000US36063021300,0.19000,,,,,,0
1400000US36063022100,0.67400,,,,,,0
1400000US36063022712,6.97600,,,,,,0
1400000US36063023405,1.23500,,,,,,0
1400000US36063023700,0.34700,,,,,,0
1400000US36063024002,0.87100,,,,,,0
1400000US36063024301,0.81300,,,,,,0
1400000US36063024501,3.04500,,,,,,0
1400000US36065020900,0.24900,,,,,,0
1400000US36065021201,0.23200,,,,,,0
1400000US36065021401,0.33300,,,,,,0
1400000US36065021900,1.04500,,,,,,0
1400000US36065022400,0.76300,,,,,,0
1400000US36065023300,0.67200,,,,,,0
1400000US36065024200,71.87800,,,,,,0
1400000US36065025002,8.62400,,,,,,0
1400000US36065025700,30.80200,,,,,,0
1400000US36065025900,0.83000,,,,,,0
1400000US36065026600,1.00400,,,,,,0
1400000US36065980003,1.01300,,,,,,0
1400000US36081041400,0.18200,1491,1721303032,43525.00000,,,100
1400000US36081041500,0.06600,1492,1721303132,50227.00000,42552.00000,-15.28063,41
1400000US36081042400,0.20000,2098,1721304032,69662.00000,,,12
1400000US36081042600,0.20400,1493,1721304232,,,,10
1400000US36081043200,0.09100,1495,1721304832,76486.00000,,,17
1400000US36081044301,0.05100,2101,1721305933,31991.00000,23235.00000,-27.37020,30
1400000US36081044601,0.08600,1499,1721306233,45292.00000,20313.00000,-55.15102,126
1400000US36081045900,0.05300,1509,1721307532,68981.00000,116736.00000,69.22921,11
1400000US36081046400,0.09200,1514,1721308032,66281.00000,68125.00000,2.78209,0
1400000US36081046800,0.08900,1518,1721308432,44618.00000,7639.00000,-82.87911,65
1400000US36081047300,0.07000,1523,1721308932,55532.00000,55795.00000,0.47360,12
1400000US36081048000,0.08900,1528,1721309632,65568.00000,215481.00000,228.63745,16
1400000US36081048400,0.16100,1532,1721310032,64141.00000,51563.00000,-19.60992,96
1400000US36081049500,0.04800,1538,1721311132,61552.00000,76875.00000,24.89440,1
1400000US36081049700,0.07700,1540,1721311332,61012.00000,57500.00000,-5.75624,1
1400000US36081050202,0.05900,1544,1721311834,66859.00000,,,8
1400000US36081050800,0.08500,1549,1721312432,53125.00000,,,88
1400000US36081051300,0.07500,1553,1721312932,51094.00000,55208.00000,8.05183,5
1400000US36081051800,0.06600,1557,1721313432,74583.00000,,,47
1400000US36081053200,0.07300,1566,1721314832,81731.00000,,,40
1400000US36081053800,0.07300,1568,1721315432,74853.00000,,,0
1400000US36081054500,0.04400,1572,1721316132,41801.00000,21354.00000,-48.91510,316
1400000US36081055100,0.06000,1576,1721316732,39426.00000,43563.00000,10.49308,221
1400000US36081055600,0.08800,1581,1721317232,70214.00000,40625.00000,-42.14117,4
1400000US36081056500,0.04500,1589,1721318132,45711.00000,44271.00000,-3.15023,54
1400000US36081057700,0.07200,1593,1721319332,46708.00000,62625.00000,34.07767,26
1400000US36081058300,0.05500,1597,1721319932,53523.00000,49769.00000,-7.01381,51
1400000US36081059000,0.06100,1601,1721320632,73158.00000,,,0
1400000US36081059400,0.08600,1605,1721321032,85758.00000,,,3
1400000US36081059900,0.04900,1609,1721321532,71932.00000,70455.00000,-2.05333,5
1400000US36081060600,0.08300,1613,1721322232,76146.00000,,,8
1400000US36081061302,0.18800,2110,1721322934,,,,0
1400000US36081061800,0.09400,1620,1721323432,56118.00000,46250.00000,-17.58438,0
1400000US36081062200,0.16900,2111,1721323832,79583.00000,155500.00000,95.39349,4
1400000US36081062700,0.06100,1628,1721324332,56071.00000,53024.00000,-5.43418,13
1400000US36069050400,64.95100,,,,,,0
1400000US36069050601,32.57900,,,,,,0
1400000US36069050800,1.16800,,,,,,0
1400000US36069051400,50.45000,,,,,,0
1400000US36069052200,39.68500,,,,,,0
1400000US36071000400,0.42800,,,,,,0
1400000US36071001300,0.84700,,,,,,0
1400000US36071010400,3.64900,,,,,,0
1400000US36071011101,2.08300,,,,,,0
1400000US36071011500,25.13400,,,,,,0
1400000US36071012200,5.14100,,,,,,0
1400000US36071013201,2.77500,,,,,,0
1400000US36071013700,0.32300,,,,,,0
1400000US36071014201,2.30900,,,,,,0
1400000US36071014700,11.91300,,,,,,0
1400000US36071015006,0.37500,,,,,,0
1400000US36073040500,1.63000,,,,,,0
1400000US36075020200,42.28400,,,,,,0
1400000US36075020701,33.74600,,,,,,0
1400000US36075021101,1.01800,,,,,,0
1400000US36075021300,44.65500,,,,,,0
1400000US36075021601,0.46800,,,,,,0
1400000US36077590500,46.11700,,,,,,0
1400000US36077590900,1.09700,,,,,,0
1400000US36077591000,0.53900,,,,,,0
1400000US36077591300,0.17200,,,,,,0
1400000US36079010300,2.53300,,,,,,0
1400000US36079011300,2.60800,,,,,,0
1400000US36081000100,0.44200,1249,1721261732,117750.00000,120521.00000,2.35329,1
1400000US36081000600,0.08300,1252,1721262232,49017.00000,43594.00000,-11.06351,34
1400000US36081001200,0.08800,1256,1721262832,57885.00000,70120.00000,21.13674,48
1400000US36081002000,0.05600,1261,1721263632,53818.00000,44514.00000,-17.28790,21
1400000US36081002600,0.05700,1265,1721264232,81291.00000,118929.00000,46.30033,21
1400000US36081003200,0.06500,1269,1721264832,72670.00000,59688.00000,-17.86432,39
1400000US36081003800,0.06800,1273,1721265432,54947.00000,50278.00000,-8.49728,44
1400000US36081004700,0.06900,1281,1721266332,33324.00000,65931.00000,97.84840,29
1400000US36081005200,0.05000,1284,1721266832,53111.00000,40156.00000,-24.39231,206
1400000US36081005900,0.07300,1290,1721267532,53613.00000,60625.00000,13.07892,61
1400000US36081006300,0.08200,1292,1721267932,47817.00000,54250.00000,13.45337,192
1400000US36081007300,0.05500,1295,1721268932,59886.00000,61591.00000,2.84708,45
1400000US36081008100,0.04300,1299,1721269732,55917.00000,56708.00000,1.41460,11
1400000US36081008800,0.17200,1303,1721270432,67639.00000,66359.00000,-1.89240,10
1400000US36081009600,0.08000,1307,1721271232,55580.00000,50521.00000,-9.10220,34
1400000US36081010000,0.08600,1311,1721271632,69563.00000,74038.00000,6.43302,14
1400000US36081010400,0.07200,1315,1721272032,63649.00000,108269.00000,70.10322,78
1400000US36081010800,0.06100,1318,1721272432,57983.00000,49688.00000,-14.30592,66
1400000US36081011400,0.04700,1323,1721273032,50556.00000,44837.00000,-11.31221,36
1400000US36081011800,0.06200,1327,1721273432,58009.00000,24688.00000,-57.44109,5
1400000US36081012100,0.05300,1330,1721273732,48197.00000,48125.00000,-0.14939,8
1400000US36081012601,0.05700,1333,1721274233,54130.00000,34583.00000,-36.11121,50
1400000US36081013400,0.07300,1338,1721275032,57985.00000,58520.00000,0.92265,164
1400000US36081013800,0.06600,1342,1721275432,51844.00000,50779.00000,-2.05424,159
1400000US36081014800,0.06300,1351,1721276432,55822.00000,177500.00000,217.97499,181
1400000US36081015300,0.04700,1356,1721276932,55182.00000,42000.00000,-23.88822,0
1400000US36081015600,0.08100,1359,1721277232,67115.00000,14779.00000,-77.97959,107
1400000US36081015700,0.05000,1360,1721277332,42538.00000,43320.00000,1.83836,76
1400000US36081015801,0.11600,2077,1721277433,47139.00000,,,58
1400000US36081015802,0.10700,2078,1721277434,50417.00000,45045.00000,-10.65514,53
1400000US36081015900,0.06600,1361,1721277532,43664.00000,48422.00000,10.89685,103
1400000US36081017200,0.07400,1370,1721278832,58261.00000,13194.00000,-77.35363,17
1400000US36081017900,0.18100,1374,1721279532,31865.00000,35517.00000,11.46085,16
1400000US36081018200,0.09900,1376,1721279832,46963.00000,,,13
1400000US36081018502,0.03800,2082,1721280134,52926.00000,47432.00000,-10.38053,103
1400000US36081018900,0.08400,1383,1721280532,54420.00000,58221.00000,6.98456,93
1400000US36081020200,0.05700,1388,1721281832,53692.00000,,,9
1400000US36081020600,0.05900,1390,1721282232,52500.00000,,,92
1400000US36081022002,0.11700,1397,1721283634,63943.00000,59306.00000,-7.25177,80
1400000US36081023600,0.06800,1402,1721285232,37106.00000,27216.00000,-26.65337,146
1400000US36081024600,0.11700,1407,1721286232,,,,0
1400000US36081025301,0.04900,2086,1721286933,49423.00000,59196.00000,19.77419,151
1400000US36081025700,0.05800,1412,1721287332,64940.00000,40139.00000,-38.19064,30
1400000US36081026200,0.05500,1417,1721287832,49972.00000,,,8
1400000US36081026901,0.04400,2089,1721288533,39707.00000,23438.00000,-40.97262,155
1400000US36081027200,0.05900,1425,1721288832,46823.00000,,,58
1400000US36081027700,0.06800,1430,1721289332,39994.00000,33688.00000,-15.76737,289
1400000US36081028100,0.06700,1434,1721289732,58763.00000,62500.00000,6.35944,93
1400000US36081028700,0.07600,1439,1721290332,43811.00000,46114.00000,5.25667,60
1400000US36081029500,0.07000,1444,1721291132,61176.00000,62632.00000,2.38002,13
1400000US36081030902,0.15800,1447,1721292534,48936.00000,52167.00000,6.60250,41
1400000US36081032700,0.05800,1450,1721294332,54741.00000,66875.00000,22.16620,8
1400000US36081033401,0.21600,1455,1721295033,65038.00000,,,52
1400000US36081036100,0.06100,1464,1721297732,36055.00000,,,217
1400000US36081036700,0.07500,1468,1721298332,58047.00000,,,14
1400000US36081037700,0.05700,1474,1721299332,44632.00000,17625.00000,-60.51040,176
1400000US36081038301,0.20400,2096,1721299933,,,,0
1400000US36081039800,0.07800,1479,1721301432,65357.00000,,,24
1400000US36081040300,0.07700,1484,1721301932,53643.00000,51023.00000,-4.88414,118
1400000US36081041100,0.05300,1489,1721302732,36087.00000,18250.00000,-49.42777,37
1400000US36087012203,0.18300,,,,,,0
1400000US36087012204,0.18900,,,,,,0
1400000US36087012300,0.42700,,,,,,0
1400000US36087013001,1.57700,,,,,,0
1400000US36089490200,3.01100,,,,,,0
1400000US36089490900,11.02100,,,,,,0
1400000US36089491200,0.29500,,,,,,0
1400000US36089491900,0.89200,,,,,,0
1400000US36091060102,7.89400,,,,,,0
1400000US36091060400,1.06700,,,,,,0
1400000US36091060702,7.28500,,,,,,0
1400000US36091061302,7.69900,,,,,,0
1400000US36091061702,9.52300,,,,,,0
1400000US36091062100,1.22700,,,,,,0
1400000US36091062405,3.70000,,,,,,0
1400000US36091062506,3.51100,,,,,,0
1400000US36091062800,0.28300,,,,,,0
