,v1,geo_id,violations_norm,medianincome2000,medianincome2010,numpoints,borough,censusfipscountycode,dcpboroughcode,censustract,totaloccupiedhousingunits,v12,v13,county,tract,name,lsad,censusarea,sum2014uc,count,geography,estimatetotalbuilt2010orlater,estimatetotalbuilt2000to2009,estimatetotalbuilt1990to1999,estimatetotalbuilt1980to1989,estimatetotalbuilt1970to1979,estimatetotalbuilt1960to1969,estimatetotalbuilt1950to1959,estimatetotalbuilt1940to1949,estimatetotalbuilt1939orearlier,pre1960,post1960,totalbuilding,ppre1960,ppost1960,building1939to1960,pre1939,building1960to1990,post1990,p1939to1960,p1960to1990,totalestimatehouseholds,medianincomedollarsestimatehouse,medianincomedollarsmarginoferror,estimatetotal,estimatenothispanicorlatinowhite,estimatenothispanicorlatinoblack,estimatenothispanicorlatinoasian,estimatehispanicorlatino,estimatehispanicorlatinowhitealo,estimatehispanicorlatinoblackora,estimatehispanicorlatinoamerican,estimatehispanicorlatinoasianalo,pop,white,black,latino,asian,pblack,pwhite,pasian,merge4,stabilized_pop,platino,mediancbsa2000,mediancbsa2010,ratio10,ratio00,ratio,pincome40,lowincome,gentrification,perchangeincome,gentri_per,pctlincome2014,lowincome2014,viol_norm_new,nychaunits,_merge,violations,violations_pop,violations_units,stabilized,totalprivateunitsoc,medianincome2014,stabilized_norm
1417,1615.0,36081055300,0.055,31850.0,34531.0,128.0,Queens,81.0,4.0,55300.0,750.0,81055300.0,17.066668,81.0,55300.0,553.0,Tract,0.055,323.0,27.0,"Census Tract 553, Queens County, New York",0.0,36.0,0.0,42.0,15.0,13.0,72.0,86.0,599.0,757.0,106.0,863.0,0.87717265,0.12282734,158.0,599.0,70.0,36.0,0.18308227,0.0811124,769.0,41189.0,10443.0,2368.0,414.0,41.0,312.0,1523.0,1041.0,0.0,18.0,0.0,2368.0,414.0,41.0,1523.0,0.0,0.01731419,0.17483108,0.0,3.0,0.13640203,0.64315879,50795.0,60169.0,0.57390016,0.62703019,-0.053130031,47280.0,1.0,0.0,0.084175825,0.0,50139.0,1.0,0.17066666,0,master only (1),128.0,0.054054055,0.17066666,323,750.0,10.625927,0.43066666
1418,1616.0,36081055400,0.085000001,73643.0,40595.0,2.0,Queens,81.0,4.0,55400.0,728.0,81055400.0,0.27472529,81.0,55400.0,554.0,Tract,0.085000001,154.0,2.0,"Census Tract 554, Queens County, New York",0.0,4.0,0.0,4.0,23.0,97.0,126.0,211.0,315.0,652.0,128.0,780.0,0.83589745,0.16410257,337.0,315.0,124.0,4.0,0.43205127,0.15897436,774.0,70212.0,11012.0,2335.0,262.0,461.0,868.0,584.0,246.0,38.0,0.0,7.0,2335.0,262.0,461.0,584.0,7.0,0.1974304,0.11220556,0.0029978589,3.0,0.06595289,0.25010708,50795.0,60169.0,0.67468297,1.449808,-0.77512503,47280.0,0.0,0.0,-0.44875956,0.0,50139.0,0.0,0.0027472528,0,master only (1),2.0,0.00085653103,0.0027472528,154,728.0,11.159274,0.21153846
1419,1617.0,36081055500,0.057999998,43333.0,28611.0,19.0,Queens,81.0,4.0,55500.0,661.0,81055500.0,2.8744326,81.0,55500.0,555.0,Tract,0.057999998,89.0,15.0,"Census Tract 555, Queens County, New York",0.0,16.0,67.0,34.0,20.0,40.0,18.0,85.0,412.0,515.0,177.0,692.0,0.74421966,0.25578034,103.0,412.0,94.0,83.0,0.14884393,0.13583815,664.0,46121.0,5210.0,2247.0,416.0,116.0,11.0,1693.0,1446.0,16.0,0.0,26.0,2247.0,416.0,116.0,1693.0,26.0,0.051624388,0.18513574,0.011570984,3.0,0.039608367,0.75344902,50795.0,60169.0,0.47551066,0.85309577,-0.37758511,47280.0,1.0,0.0,-0.33974108,0.0,50139.0,1.0,0.028744327,0,master only (1),19.0,0.0084557189,0.028744327,89,661.0,10.739023,0.13464448
1420,358.0,36081055600,0.088,70214.0,40625.0,4.0,Queens,81.0,4.0,55600.0,610.0,81055600.0,0.6557377,,,,,,,,"Census Tract 556, Queens County, New York",0.0,9.0,5.0,13.0,27.0,61.0,138.0,152.0,275.0,565.0,115.0,680.0,0.83088237,0.16911764,290.0,275.0,101.0,14.0,0.42647058,0.14852941,674.0,76071.0,9869.0,2574.0,181.0,279.0,1095.0,645.0,224.0,0.0,0.0,12.0,2574.0,181.0,279.0,645.0,12.0,0.10839161,0.070318572,0.0046620052,3.0,,0.25058275,50795.0,60169.0,0.67518157,1.3823014,-0.70711988,47280.0,0.0,0.0,-0.42141169,0.0,50139.0,0.0,0.0065573771,0,master only (1),4.0,0.0015540016,0.0065573771,0,610.0,11.239423,0.0
1421,1618.0,36081055700,0.092,39226.0,34500.0,108.0,Queens,81.0,4.0,55700.0,1331.0,81055700.0,8.1141996,81.0,55700.0,557.0,Tract,0.092,287.0,37.0,"Census Tract 557, Queens County, New York",0.0,58.0,54.0,57.0,31.0,110.0,81.0,187.0,802.0,1070.0,310.0,1380.0,0.77536231,0.22463769,268.0,802.0,198.0,112.0,0.1942029,0.14347826,1299.0,42328.0,5605.0,3894.0,1308.0,47.0,297.0,2231.0,1716.0,32.0,0.0,0.0,3894.0,1308.0,47.0,2231.0,0.0,0.012069851,0.33590138,0.0,3.0,0.073703133,0.57293272,50795.0,60169.0,0.57338494,0.77224135,-0.19885641,47280.0,1.0,0.0,-0.12048131,0.0,50139.0,1.0,0.081142001,0,master only (1),108.0,0.027734976,0.081142001,287,1331.0,10.653204,0.21562734
1422,1619.0,36081055800,0.074000001,72480.0,131458.0,0.0,Queens,81.0,4.0,55800.0,499.0,81055800.0,0.0,,,,,,,,"Census Tract 558, Queens County, New York",0.0,0.0,18.0,5.0,0.0,14.0,56.0,95.0,376.0,527.0,37.0,564.0,0.93439716,0.065602839,151.0,376.0,19.0,18.0,0.2677305,0.033687942,546.0,85473.0,8104.0,1821.0,260.0,245.0,561.0,536.0,137.0,38.0,0.0,36.0,1821.0,260.0,245.0,536.0,36.0,0.13454147,0.14277869,0.019769358,3.0,,0.29434377,50795.0,60169.0,2.1848128,1.4269121,0.75790071,47280.0,0.0,0.0,0.81371415,0.0,50139.0,0.0,0.0,0,master only (1),0.0,0.0,0.0,0,499.0,11.355956,0.0
1423,1620.0,36081055900,0.063000001,20282.0,21477.0,81.0,Queens,81.0,4.0,55900.0,396.0,81055900.0,20.454546,81.0,55900.0,559.0,Tract,0.063000001,24.0,4.0,"Census Tract 559, Queens County, New York",0.0,7.0,94.0,41.0,53.0,33.0,45.0,117.0,69.0,231.0,228.0,459.0,0.503268,0.49673203,162.0,69.0,127.0,101.0,0.35294119,0.27668846,422.0,59868.0,12831.0,1510.0,119.0,30.0,76.0,1263.0,910.0,0.0,10.0,0.0,1510.0,119.0,30.0,1263.0,0.0,0.019867551,0.07880795,0.0,3.0,0.01589404,0.83642381,50795.0,60169.0,0.35694462,0.39929128,-0.042346656,47280.0,1.0,0.0,0.05891924,0.0,50139.0,0.0,0.20454545,0,master only (1),81.0,0.053642385,0.20454545,24,396.0,10.999897,0.060606062
1424,1621.0,36081056000,0.082999997,71684.0,75288.0,46.0,Queens,81.0,4.0,56000.0,485.0,81056000.0,9.4845362,,,,,,,,"Census Tract 560, Queens County, New York",0.0,41.0,11.0,12.0,46.0,19.0,31.0,100.0,255.0,386.0,129.0,515.0,0.74951458,0.25048545,131.0,255.0,77.0,52.0,0.25436893,0.14951456,466.0,58500.0,12894.0,1431.0,291.0,242.0,511.0,245.0,111.0,29.0,0.0,7.0,1431.0,291.0,242.0,245.0,7.0,0.1691125,0.2033543,0.0048916838,3.0,,0.17120895,50795.0,60169.0,1.2512755,1.4112413,-0.15996575,47280.0,0.0,0.0,0.050276212,0.0,50139.0,0.0,0.094845362,0,master only (1),46.0,0.032145351,0.094845362,0,485.0,10.976782,0.0
1425,2148.0,36081056200,0.061999999,62260.0,104444.0,2.0,Queens,81.0,4.0,56200.0,442.0,81056200.0,0.45248869,,,,,,,,"Census Tract 562, Queens County, New York",0.0,0.0,0.0,0.0,14.0,16.0,27.0,147.0,264.0,438.0,30.0,468.0,0.93589741,0.064102568,174.0,264.0,30.0,0.0,0.37179488,0.064102568,468.0,61032.0,12298.0,1665.0,258.0,140.0,372.0,771.0,260.0,23.0,0.0,16.0,1665.0,258.0,140.0,771.0,16.0,0.084084086,0.15495495,0.0096096098,3.0,,0.46306306,50795.0,60169.0,1.735844,1.2257112,0.51013279,47280.0,0.0,0.0,0.67754579,0.0,50139.0,0.0,0.0045248871,0,master only (1),2.0,0.0012012012,0.0045248871,0,442.0,11.019154,0.0
1426,1623.0,36081056400,0.072999999,66823.0,44115.0,11.0,Queens,81.0,4.0,56400.0,529.0,81056400.0,2.0793951,81.0,56400.0,564.0,Tract,0.072999999,59.0,4.0,"Census Tract 564, Queens County, New York",0.0,31.0,6.0,0.0,18.0,10.0,62.0,138.0,340.0,540.0,65.0,605.0,0.89256197,0.10743801,200.0,340.0,28.0,37.0,0.33057851,0.046280991,547.0,43839.0,8186.0,1749.0,422.0,297.0,518.0,458.0,266.0,0.0,0.0,5.0,1749.0,422.0,297.0,458.0,5.0,0.16981132,0.24128073,0.0028587759,3.0,0.033733562,0.26186392,50795.0,60169.0,0.73318487,1.3155428,-0.58235794,47280.0,0.0,0.0,-0.33982313,0.0,50139.0,1.0,0.02079395,0,master only (1),11.0,0.006289308,0.02079395,59,529.0,10.688279,0.11153119
1427,359.0,36081056500,0.045000002,45711.0,44271.0,54.0,Queens,81.0,4.0,56500.0,462.0,81056500.0,11.688312,81.0,56500.0,565.0,Tract,0.045000002,6.0,1.0,"Census Tract 565, Queens County, New York",0.0,12.0,35.0,16.0,0.0,0.0,104.0,102.0,251.0,457.0,63.0,520.0,0.87884617,0.12115385,206.0,251.0,16.0,47.0,0.39615384,0.030769231,454.0,47143.0,18091.0,1606.0,159.0,14.0,144.0,1289.0,960.0,0.0,17.0,0.0,1606.0,159.0,14.0,1289.0,0.0,0.0087173097,0.09900374,0.0,3.0,0.00373599,0.80261517,50795.0,60169.0,0.73577756,0.8999114,-0.16413385,47280.0,1.0,0.0,-0.031502265,0.0,50139.0,1.0,0.11688311,0,master only (1),54.0,0.033623911,0.11688311,6,462.0,10.760941,0.012987013
1428,1624.0,36081056600,0.075000003,79135.0,111563.0,75.0,Queens,81.0,4.0,56600.0,428.0,81056600.0,17.523365,81.0,56600.0,566.0,Tract,0.075000003,47.0,1.0,"Census Tract 566, Queens County, New York",0.0,13.0,0.0,0.0,25.0,13.0,59.0,61.0,312.0,432.0,51.0,483.0,0.89440995,0.10559006,120.0,312.0,38.0,13.0,0.24844721,0.07867495,444.0,81250.0,29420.0,1883.0,116.0,284.0,476.0,741.0,225.0,4.0,0.0,5.0,1883.0,116.0,284.0,741.0,5.0,0.15082316,0.061603826,0.0026553371,3.0,0.02496017,0.39352098,50795.0,60169.0,1.8541608,1.5579289,0.29623187,47280.0,0.0,0.0,0.40978074,0.0,50139.0,0.0,0.17523365,0,master only (1),75.0,0.039830059,0.17523365,47,428.0,11.305286,0.10981309
1429,1625.0,36081056700,0.122,58811.0,57475.0,71.0,Queens,81.0,4.0,56700.0,1520.0,81056700.0,4.6710525,,,,,,,,"Census Tract 567, Queens County, New York",0.0,40.0,7.0,50.0,9.0,61.0,121.0,166.0,1139.0,1426.0,167.0,1593.0,0.89516634,0.10483365,287.0,1139.0,120.0,47.0,0.18016322,0.075329565,1436.0,65313.0,11480.0,4173.0,1286.0,97.0,272.0,2512.0,2216.0,20.0,0.0,8.0,4173.0,1286.0,97.0,2512.0,8.0,0.023244668,0.30817157,0.001917086,3.0,,0.60196501,50795.0,60169.0,0.95522612,1.1578108,-0.20258468,47280.0,0.0,0.0,-0.022716839,0.0,50139.0,0.0,0.046710525,0,master only (1),71.0,0.017014138,0.046710525,0,1520.0,11.086946,0.0
1430,1626.0,36081056800,0.32800001,62354.0,61800.0,125.0,Queens,81.0,4.0,56800.0,1415.0,81056800.0,8.8339224,81.0,56800.0,568.0,Tract,0.32800001,239.0,4.0,"Census Tract 568, Queens County, New York",0.0,69.0,0.0,26.0,8.0,251.0,122.0,303.0,732.0,1157.0,354.0,1511.0,0.76571804,0.23428193,425.0,732.0,285.0,69.0,0.28127068,0.18861681,1430.0,77813.0,20097.0,4880.0,261.0,3228.0,195.0,1021.0,499.0,205.0,0.0,0.0,4880.0,261.0,3228.0,1021.0,0.0,0.66147542,0.053483605,0.0,3.0,0.048975408,0.20922132,50795.0,60169.0,1.027107,1.2275617,-0.20045471,47280.0,0.0,0.0,-0.008884755,0.0,50139.0,0.0,0.088339224,1,matched (3),125.0,0.025614753,0.088339224,239,1414.0,11.262064,0.16902405
1431,360.0,36081057700,0.071999997,46708.0,62625.0,26.0,Queens,81.0,4.0,57700.0,1308.0,81057700.0,1.9877676,81.0,57700.0,577.0,Tract,0.071999997,247.0,35.0,"Census Tract 577, Queens County, New York",0.0,11.0,33.0,0.0,6.0,53.0,313.0,164.0,836.0,1313.0,103.0,1416.0,0.92725986,0.072740115,477.0,836.0,59.0,44.0,0.33686441,0.041666668,1330.0,65373.0,12295.0,3926.0,2226.0,0.0,220.0,1443.0,1008.0,0.0,0.0,0.0,3926.0,2226.0,0.0,1443.0,0.0,0.0,0.5669893,0.0,3.0,0.06291391,0.36754966,50795.0,60169.0,1.0408183,0.91953933,0.121279,47280.0,1.0,1.0,0.34077674,1.0,50139.0,0.0,0.019877676,0,master only (1),26.0,0.0066225166,0.019877676,247,1308.0,11.087865,0.18883792
1432,1627.0,36081057900,0.026000001,23800.0,23750.0,45.0,Queens,81.0,4.0,57900.0,611.0,81057900.0,7.3649755,81.0,57900.0,579.0,Tract,0.026000001,393.0,64.0,"Census Tract 579, Queens County, New York",0.0,0.0,0.0,17.0,0.0,25.0,82.0,79.0,461.0,622.0,42.0,664.0,0.93674701,0.063253015,161.0,461.0,42.0,0.0,0.24246988,0.063253015,601.0,46080.0,14788.0,1670.0,1026.0,5.0,35.0,592.0,524.0,0.0,19.0,0.0,1670.0,1026.0,5.0,592.0,0.0,0.0029940121,0.61437124,0.0,3.0,0.23532934,0.35449103,50795.0,60169.0,0.39472154,0.46855006,-0.073828518,47280.0,1.0,0.0,-0.00210084,0.0,50139.0,1.0,0.073649757,0,master only (1),45.0,0.026946107,0.073649757,393,611.0,10.738134,0.64320785
1433,1628.0,36081058000,0.23199999,83510.0,41389.0,17.0,Queens,81.0,4.0,58000.0,1086.0,81058000.0,1.5653775,,,,,,,,"Census Tract 580, Queens County, New York",0.0,23.0,8.0,8.0,8.0,44.0,294.0,428.0,320.0,1042.0,91.0,1133.0,0.91968226,0.080317743,722.0,320.0,60.0,31.0,0.63724625,0.052956752,1079.0,77784.0,11818.0,3533.0,22.0,2956.0,75.0,385.0,11.0,228.0,0.0,0.0,3533.0,22.0,2956.0,385.0,0.0,0.83668268,0.0062270029,0.0,3.0,,0.10897254,50795.0,60169.0,0.68787915,1.6440594,-0.95618027,47280.0,0.0,0.0,-0.50438273,0.0,50139.0,0.0,0.015653776,3,matched (3),17.0,0.0048117745,0.015653776,0,1083.0,11.261691,0.0
1434,1629.0,36081058100,0.055,48370.0,43466.0,76.0,Queens,81.0,4.0,58100.0,1027.0,81058100.0,7.4001946,81.0,58100.0,581.0,Tract,0.055,292.0,25.0,"Census Tract 581, Queens County, New York",0.0,0.0,37.0,0.0,81.0,12.0,138.0,168.0,671.0,977.0,130.0,1107.0,0.8825655,0.11743451,306.0,671.0,93.0,37.0,0.27642277,0.084010839,1070.0,55000.0,12718.0,2823.0,1539.0,37.0,29.0,1218.0,1190.0,18.0,0.0,0.0,2823.0,1539.0,37.0,1218.0,0.0,0.013106625,0.5451647,0.0,3.0,0.10343606,0.43145591,50795.0,60169.0,0.72239858,0.95225906,-0.22986048,47280.0,0.0,0.0,-0.10138515,0.0,50139.0,0.0,0.074001946,0,master only (1),76.0,0.026921714,0.074001946,292,1027.0,10.915089,0.28432328
1435,1630.0,36081058200,0.21799999,63464.0,34844.0,28.0,Queens,81.0,4.0,58200.0,1338.0,81058200.0,2.0926757,,,,,,,,"Census Tract 582, Queens County, New York",0.0,19.0,0.0,59.0,30.0,82.0,504.0,280.0,479.0,1263.0,190.0,1453.0,0.86923605,0.13076393,784.0,479.0,171.0,19.0,0.53957331,0.11768755,1416.0,82598.0,9743.0,5398.0,135.0,4359.0,43.0,466.0,30.0,168.0,8.0,0.0,5398.0,135.0,4359.0,466.0,0.0,0.80752128,0.025009263,0.0,3.0,,0.086328268,50795.0,60169.0,0.57910222,1.2494143,-0.67031211,47280.0,0.0,0.0,-0.45096433,0.0,50139.0,0.0,0.020926757,3,matched (3),28.0,0.0051871063,0.020926757,0,1335.0,11.321741,0.0
1436,361.0,36081058300,0.055,53523.0,49769.0,51.0,Queens,81.0,4.0,58300.0,1204.0,81058300.0,4.2358804,81.0,58300.0,583.0,Tract,0.055,165.0,26.0,"Census Tract 583, Queens County, New York",0.0,7.0,0.0,37.0,45.0,133.0,181.0,149.0,862.0,1192.0,222.0,1414.0,0.84299856,0.15700142,330.0,862.0,215.0,7.0,0.23338048,0.15205091,1216.0,54467.0,17392.0,3286.0,1535.0,148.0,111.0,1454.0,965.0,57.0,10.0,0.0,3286.0,1535.0,148.0,1454.0,0.0,0.045039561,0.46713328,0.0,3.0,0.050213024,0.44248328,50795.0,60169.0,0.8271535,1.053706,-0.22655255,47280.0,0.0,0.0,-0.070138074,0.0,50139.0,0.0,0.042358804,0,master only (1),51.0,0.015520389,0.042358804,165,1204.0,10.905351,0.13704319
1437,1631.0,36081058500,0.066,49792.0,46648.0,74.0,Queens,81.0,4.0,58500.0,1476.0,81058500.0,5.0135503,81.0,58500.0,585.0,Tract,0.066,128.0,18.0,"Census Tract 585, Queens County, New York",0.0,16.0,42.0,24.0,14.0,257.0,92.0,182.0,978.0,1252.0,353.0,1605.0,0.78006232,0.2199377,274.0,978.0,295.0,58.0,0.17071651,0.18380062,1458.0,55000.0,10189.0,4630.0,2011.0,12.0,375.0,2196.0,1978.0,40.0,0.0,0.0,4630.0,2011.0,12.0,2196.0,0.0,0.002591793,0.43434125,0.0,3.0,0.027645789,0.47429806,50795.0,60169.0,0.77528298,0.98025393,-0.20497096,47280.0,0.0,0.0,-0.063142672,0.0,50139.0,0.0,0.050135501,0,master only (1),74.0,0.015982721,0.050135501,128,1476.0,10.915089,0.086720869
1438,1715.0,36081058700,0.056000002,45287.0,45820.0,71.0,Queens,81.0,4.0,58700.0,1301.0,81058700.0,5.4573407,81.0,58700.0,587.0,Tract,0.056000002,438.0,37.0,"Census Tract 587, Queens County, New York",0.0,0.0,44.0,9.0,84.0,25.0,130.0,297.0,730.0,1157.0,162.0,1319.0,0.87717968,0.12282032,427.0,730.0,118.0,44.0,0.32373011,0.089461714,1283.0,47019.0,12666.0,3049.0,2194.0,71.0,255.0,489.0,425.0,19.0,0.0,9.0,3049.0,2194.0,71.0,489.0,9.0,0.023286324,0.71958017,0.002951788,3.0,0.14365366,0.16038045,50795.0,60169.0,0.7615217,0.89156413,-0.13004243,47280.0,1.0,0.0,0.011769382,0.0,50139.0,1.0,0.054573406,0,master only (1),71.0,0.023286324,0.054573406,438,1301.0,10.758307,0.33666411
1439,1716.0,36081058900,0.064000003,46189.0,50952.0,185.0,Queens,81.0,4.0,58900.0,1559.0,81058900.0,11.866581,81.0,58900.0,589.0,Tract,0.064000003,519.0,89.0,"Census Tract 589, Queens County, New York",0.0,21.0,80.0,50.0,36.0,118.0,125.0,326.0,958.0,1409.0,305.0,1714.0,0.82205367,0.17794633,451.0,958.0,204.0,101.0,0.26312718,0.11901984,1532.0,44875.0,7832.0,4047.0,2129.0,29.0,98.0,1733.0,1241.0,12.0,0.0,0.0,4047.0,2129.0,29.0,1733.0,0.0,0.0071658022,0.52606869,0.0,3.0,0.12824315,0.42821842,50795.0,60169.0,0.84681481,0.90932178,-0.062506974,47280.0,1.0,0.0,0.10311979,1.0,50139.0,1.0,0.11866581,0,master only (1),185.0,0.045712873,0.11866581,519,1559.0,10.711637,0.33290571
1440,1717.0,36081059100,0.078000002,43300.0,45833.0,69.0,Queens,81.0,4.0,59100.0,2016.0,81059100.0,3.4226191,81.0,59100.0,591.0,Tract,0.078000002,217.0,38.0,"Census Tract 591, Queens County, New York",0.0,0.0,0.0,14.0,68.0,65.0,57.0,247.0,1687.0,1991.0,147.0,2138.0,0.93124413,0.06875585,304.0,1687.0,147.0,0.0,0.14218897,0.06875585,1860.0,49664.0,12545.0,4699.0,2113.0,54.0,265.0,2211.0,1914.0,0.0,0.0,0.0,4699.0,2113.0,54.0,2211.0,0.0,0.011491807,0.44967014,0.0,3.0,0.04618004,0.47052565,50795.0,60169.0,0.76173776,0.85244608,-0.090708315,47280.0,1.0,0.0,0.058498845,0.0,50139.0,1.0,0.03422619,0,master only (1),69.0,0.014683975,0.03422619,217,2016.0,10.813036,0.10763889
1441,1719.0,36081059300,0.097000003,51964.0,52536.0,71.0,Queens,81.0,4.0,59300.0,1501.0,81059300.0,4.7301798,81.0,59300.0,593.0,Tract,0.097000003,241.0,23.0,"Census Tract 593, Queens County, New York",16.0,10.0,82.0,0.0,52.0,312.0,165.0,88.0,861.0,1114.0,472.0,1586.0,0.70239598,0.29760402,253.0,861.0,364.0,108.0,0.1595208,0.22950819,1439.0,52106.0,6075.0,3947.0,2575.0,109.0,230.0,999.0,815.0,29.0,0.0,0.0,3947.0,2575.0,109.0,999.0,0.0,0.02761591,0.65239424,0.0,3.0,0.061059032,0.25310361,50795.0,60169.0,0.87314063,1.0230141,-0.14987344,47280.0,0.0,0.0,0.011007621,0.0,50139.0,0.0,0.047301799,0,master only (1),71.0,0.017988345,0.047301799,241,1501.0,10.861035,0.16055962
1442,1720.0,36081059500,0.152,55806.0,55296.0,187.0,Queens,81.0,4.0,59500.0,1659.0,81059500.0,11.271851,81.0,59500.0,595.0,Tract,0.152,98.0,11.0,"Census Tract 595, Queens County, New York",0.0,59.0,67.0,10.0,67.0,223.0,152.0,179.0,962.0,1293.0,426.0,1719.0,0.75218153,0.2478185,331.0,962.0,300.0,126.0,0.1925538,0.17452008,1558.0,57426.0,10137.0,4271.0,2411.0,182.0,107.0,1530.0,940.0,71.0,0.0,13.0,4271.0,2411.0,182.0,1530.0,13.0,0.04261297,0.5645048,0.0030437841,3.0,0.022945447,0.35822994,50795.0,60169.0,0.91901147,1.0986514,-0.17963994,47280.0,0.0,0.0,-0.0091388021,0.0,50139.0,0.0,0.11271851,0,master only (1),187.0,0.043783657,0.11271851,98,1659.0,10.958253,0.059071731
1443,364.0,36081059900,0.048999999,71932.0,70455.0,5.0,Queens,81.0,4.0,59900.0,574.0,81059900.0,0.87108016,81.0,59900.0,599.0,Tract,0.048999999,25.0,1.0,"Census Tract 599, Queens County, New York",0.0,0.0,0.0,41.0,12.0,9.0,101.0,101.0,334.0,536.0,62.0,598.0,0.89632106,0.10367893,202.0,334.0,62.0,0.0,0.33779263,0.10367893,577.0,54635.0,8391.0,1381.0,934.0,6.0,70.0,361.0,335.0,0.0,0.0,0.0,1381.0,934.0,6.0,361.0,0.0,0.004344678,0.67632151,0.0,3.0,0.018102825,0.26140478,50795.0,60169.0,1.1709518,1.4161236,-0.24517179,47280.0,0.0,0.0,-0.020533282,0.0,50139.0,0.0,0.0087108016,0,master only (1),5.0,0.0036205647,0.0087108016,25,574.0,10.90843,0.043554008
1444,1724.0,36081060100,0.059999999,55435.0,63616.0,39.0,Queens,81.0,4.0,60100.0,791.0,81060100.0,4.9304676,81.0,60100.0,601.0,Tract,0.059999999,35.0,3.0,"Census Tract 601, Queens County, New York",0.0,26.0,44.0,16.0,4.0,43.0,127.0,114.0,408.0,649.0,133.0,782.0,0.82992327,0.17007673,241.0,408.0,63.0,70.0,0.30818415,0.080562659,769.0,67898.0,8582.0,1949.0,1260.0,6.0,17.0,661.0,352.0,0.0,0.0,0.0,1949.0,1260.0,6.0,661.0,0.0,0.0030785019,0.64648539,0.0,3.0,0.017957928,0.33914828,50795.0,60169.0,1.0572886,1.0913476,-0.034058928,47280.0,0.0,0.0,0.14757824,0.0,50139.0,0.0,0.049304679,0,master only (1),39.0,0.020010261,0.049304679,35,791.0,11.125762,0.044247787
1445,1725.0,36081060300,0.07,48445.0,49146.0,1.0,Queens,81.0,4.0,60300.0,661.0,81060300.0,0.15128593,,,,,,,,"Census Tract 603, Queens County, New York",0.0,11.0,26.0,6.0,43.0,178.0,82.0,134.0,263.0,479.0,264.0,743.0,0.64468372,0.35531628,216.0,263.0,227.0,37.0,0.29071331,0.30551818,717.0,67981.0,10535.0,1839.0,1160.0,14.0,40.0,569.0,352.0,0.0,0.0,0.0,1839.0,1160.0,14.0,569.0,0.0,0.0076128328,0.6307776,0.0,3.0,,0.30940729,50795.0,60169.0,0.81679934,0.95373559,-0.13693625,47280.0,0.0,0.0,0.014470018,0.0,50139.0,0.0,0.0015128592,0,master only (1),1.0,0.00054377381,0.0015128592,0,661.0,11.126984,0.0
1446,1729.0,36081061200,0.101,110492.0,37500.0,0.0,Queens,81.0,4.0,61200.0,479.0,81061200.0,0.0,,,,,,,,"Census Tract 612, Queens County, New York",0.0,0.0,0.0,5.0,5.0,37.0,64.0,341.0,71.0,476.0,47.0,523.0,0.91013384,0.089866154,405.0,71.0,47.0,0.0,0.7743786,0.089866154,506.0,111000.0,36126.0,1493.0,34.0,1415.0,0.0,33.0,18.0,15.0,0.0,0.0,1493.0,34.0,1415.0,33.0,0.0,0.94775617,0.02277294,0.0,3.0,,0.022103148,50795.0,60169.0,0.62324452,2.1752534,-1.5520089,47280.0,0.0,0.0,-0.66060889,0.0,50139.0,0.0,0.0,1,matched (3),0.0,0.0,0.0,0,478.0,11.617286,0.0
1447,1730.0,36081061301,0.27599999,60426.0,64743.0,210.0,Queens,81.0,4.0,61301.0,1887.0,81061301.0,11.128776,81.0,61301.0,613.01001,Tract,0.27599999,601.0,71.0,"Census Tract 613.01, Queens County, New York",0.0,67.0,0.0,0.0,45.0,45.0,315.0,212.0,1421.0,1948.0,157.0,2105.0,0.92541569,0.07458432,527.0,1421.0,90.0,67.0,0.25035629,0.042755343,2046.0,51103.0,20216.0,5782.0,3748.0,51.0,403.0,1475.0,1146.0,42.0,0.0,0.0,5782.0,3748.0,51.0,1475.0,0.0,0.0088204769,0.64821863,0.0,3.0,0.10394327,0.25510204,50795.0,60169.0,1.0760192,1.1896052,-0.11358607,47280.0,0.0,0.0,0.071442753,0.0,50139.0,0.0,0.11128776,0,master only (1),210.0,0.036319613,0.11128776,601,1887.0,10.841599,0.31849498
1448,1732.0,36081061601,0.146,97666.0,57981.0,0.0,Queens,81.0,4.0,61601.0,684.0,81061601.0,0.0,,,,,,,,"Census Tract 616.01, Queens County, New York",0.0,0.0,9.0,4.0,7.0,46.0,239.0,297.0,101.0,637.0,66.0,703.0,0.90611666,0.093883358,536.0,101.0,57.0,9.0,0.76244664,0.081081077,693.0,108464.0,16653.0,2358.0,9.0,2209.0,17.0,59.0,6.0,53.0,0.0,0.0,2358.0,9.0,2209.0,59.0,0.0,0.93681085,0.0038167939,0.0,3.0,,0.025021205,50795.0,60169.0,0.96363574,1.9227483,-0.95911258,47280.0,0.0,0.0,-0.40633383,0.0,50139.0,0.0,0.0,0,master only (1),0.0,0.0,0.0,0,684.0,11.594173,0.0
